<DATETIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20080618000000,1.5506,1.5539,1.546,1.5534,0.0
20080619000000,1.5531,1.5587,1.5466,1.5501,0.0
20080620000000,1.5505,1.5652,1.5491,1.5605,0.0
20080623000000,1.563,1.5631,1.5468,1.5524,0.0
20080624000000,1.5518,1.5623,1.5492,1.5566,0.0
20080625000000,1.5567,1.5688,1.5537,1.5671,0.0
20080626000000,1.5669,1.5768,1.5627,1.5755,0.0
20080627000000,1.5753,1.5795,1.5716,1.5795,0.0
20080630000000,1.5776,1.5837,1.573,1.5756,0.0
20080701000000,1.5756,1.5828,1.5723,1.579,0.0
20080702000000,1.5795,1.589,1.5775,1.588,0.0
20080703000000,1.5887,1.5911,1.5682,1.5698,0.0
20080704000000,1.5698,1.5729,1.5653,1.5706,0.0
20080707000000,1.5696,1.5753,1.5609,1.5722,0.0
20080708000000,1.5724,1.574,1.5634,1.5672,0.0
20080709000000,1.5669,1.5753,1.5649,1.5742,0.0
20080710000000,1.574,1.5801,1.569,1.5785,0.0
20080711000000,1.5787,1.5948,1.5765,1.5942,0.0
20080714000000,1.5964,1.5972,1.5841,1.5905,0.0
20080715000000,1.59,1.6039,1.5865,1.5919,0.0
20080716000000,1.5916,1.5949,1.58,1.5824,0.0
20080717000000,1.5824,1.5895,1.5784,1.5863,0.0
20080718000000,1.5859,1.5889,1.5805,1.5848,0.0
20080721000000,1.5837,1.5932,1.5827,1.593,0.0
20080722000000,1.5926,1.5945,1.5757,1.5784,0.0
20080723000000,1.5791,1.5798,1.5669,1.5688,0.0
20080724000000,1.5683,1.5714,1.5628,1.5676,0.0
20080725000000,1.5676,1.5754,1.5662,1.571,0.0
20080728000000,1.57,1.5769,1.5683,1.5746,0.0
20080729000000,1.5739,1.576,1.5553,1.5589,0.0
20080730000000,1.5583,1.5617,1.552,1.5577,0.0
20080731000000,1.5577,1.5701,1.5568,1.5601,0.0
20080801000000,1.5598,1.56,1.5513,1.5566,0.0
20080804000000,1.557,1.5633,1.5554,1.5577,0.0
20080805000000,1.5574,1.5577,1.5447,1.5458,0.0
20080806000000,1.5454,1.5518,1.5399,1.5414,0.0
20080807000000,1.5414,1.5505,1.5309,1.5322,0.0
20080808000000,1.532,1.5335,1.4996,1.5006,0.0
20080811000000,1.4934,1.5084,1.4879,1.4905,0.0
20080812000000,1.4898,1.4965,1.4813,1.492,0.0
20080813000000,1.4907,1.4979,1.484,1.4924,0.0
20080814000000,1.4923,1.495,1.4778,1.4808,0.0
20080815000000,1.4802,1.4808,1.4657,1.4689,0.0
20080818000000,1.4682,1.4768,1.4672,1.4696,0.0
20080819000000,1.4683,1.4796,1.463,1.4789,0.0
20080820000000,1.4786,1.4807,1.4673,1.4744,0.0
20080821000000,1.4742,1.4908,1.4731,1.4907,0.0
20080822000000,1.4895,1.4902,1.4758,1.4793,0.0
20080825000000,1.4787,1.4808,1.4696,1.4751,0.0
20080826000000,1.4751,1.4761,1.4568,1.465,0.0
20080827000000,1.4647,1.4777,1.4633,1.4722,0.0
20080828000000,1.4712,1.4811,1.467,1.4699,0.0
20080829000000,1.4704,1.477,1.4641,1.4674,0.0
20080901000000,1.4702,1.4719,1.4582,1.4606,0.0
20080902000000,1.4607,1.4607,1.4466,1.4517,0.0
20080903000000,1.4516,1.4531,1.4385,1.4489,0.0
20080904000000,1.4493,1.4546,1.4217,1.4251,0.0
20080905000000,1.4234,1.4349,1.4197,1.4269,0.0
20080908000000,1.4384,1.4429,1.4054,1.4127,0.0
20080909000000,1.4126,1.4227,1.4047,1.4137,0.0
20080910000000,1.4111,1.4179,1.3972,1.3986,0.0
20080911000000,1.3975,1.4036,1.388,1.403,0.0
20080912000000,1.4019,1.4232,1.3971,1.4228,0.0
20080915000000,1.4315,1.4481,1.4086,1.4266,0.0
20080916000000,1.4263,1.4285,1.4079,1.4121,0.0
20080917000000,1.4112,1.4385,1.4092,1.4305,0.0
20080918000000,1.4319,1.4543,1.428,1.4339,0.0
20080919000000,1.4327,1.45,1.4151,1.4466,0.0
20080922000000,1.4492,1.4867,1.4438,1.4786,0.0
20080923000000,1.4795,1.4827,1.4623,1.4645,0.0
20080924000000,1.4646,1.4748,1.4611,1.4613,0.0
20080925000000,1.461,1.4769,1.456,1.4622,0.0
20080926000000,1.4617,1.4678,1.4554,1.4615,0.0
20080929000000,1.4522,1.4566,1.43,1.4418,0.0
20080930000000,1.4418,1.4427,1.401,1.4104,0.0
20081001000000,1.4124,1.4176,1.3976,1.4021,0.0
20081002000000,1.4026,1.4027,1.3745,1.3818,0.0
20081003000000,1.3818,1.3907,1.3704,1.3771,0.0
20081006000000,1.3665,1.3676,1.3443,1.349,0.0
20081007000000,1.3486,1.3741,1.3481,1.3619,0.0
20081008000000,1.363,1.3758,1.3544,1.363,0.0
20081009000000,1.3631,1.3785,1.358,1.3597,0.0
20081010000000,1.3589,1.3652,1.3259,1.3414,0.0
20081013000000,1.3559,1.3683,1.3458,1.3593,0.0
20081014000000,1.3594,1.3771,1.3586,1.3624,0.0
20081015000000,1.362,1.3685,1.3453,1.346,0.0
20081016000000,1.3467,1.3539,1.3346,1.3487,0.0
20081017000000,1.3483,1.3518,1.3387,1.3409,0.0
20081020000000,1.3403,1.3532,1.3286,1.3344,0.0
20081021000000,1.3332,1.3355,1.3051,1.3059,0.0
20081022000000,1.3065,1.3078,1.2773,1.2854,0.0
20081023000000,1.2828,1.3003,1.2727,1.298,0.0
20081024000000,1.2973,1.298,1.2498,1.2624,0.0
20081027000000,1.2549,1.2686,1.2333,1.2467,0.0
20081028000000,1.2475,1.2744,1.233,1.2715,0.0
20081029000000,1.2768,1.2994,1.2627,1.2963,0.0
20081030000000,1.2965,1.3295,1.2803,1.2908,0.0
20081031000000,1.2855,1.2897,1.2668,1.2733,0.0
20081103000000,1.275,1.29,1.2596,1.2643,0.0
20081104000000,1.2631,1.3038,1.2527,1.3034,0.0
20081105000000,1.298,1.3118,1.2792,1.2952,0.0
20081106000000,1.2961,1.2967,1.2702,1.2702,0.0
20081107000000,1.2718,1.2853,1.2654,1.2739,0.0
20081110000000,1.2821,1.293,1.2719,1.2733,0.0
20081111000000,1.2755,1.2801,1.2506,1.2519,0.0
20081112000000,1.253,1.2636,1.247,1.2472,0.0
20081113000000,1.2505,1.2855,1.2389,1.283,0.0
20081114000000,1.2787,1.283,1.2617,1.2634,0.0
20081117000000,1.2534,1.2742,1.2513,1.2647,0.0
20081118000000,1.2649,1.27,1.2567,1.2622,0.0
20081119000000,1.2616,1.2814,1.2517,1.2523,0.0
20081120000000,1.2502,1.2595,1.2456,1.2458,0.0
20081121000000,1.2447,1.2643,1.2425,1.2581,0.0
20081124000000,1.2592,1.293,1.2568,1.2914,0.0
20081125000000,1.2929,1.3081,1.2805,1.3058,0.0
20081126000000,1.3064,1.3073,1.2821,1.2893,0.0
20081127000000,1.2881,1.297,1.2859,1.2893,0.0
20081128000000,1.2904,1.2961,1.2647,1.2698,0.0
20081201000000,1.271,1.2712,1.2581,1.2626,0.0
20081202000000,1.2611,1.277,1.2564,1.2715,0.0
20081203000000,1.2712,1.2742,1.2602,1.2715,0.0
20081204000000,1.2702,1.2849,1.2549,1.2771,0.0
20081205000000,1.2788,1.2801,1.2628,1.2736,0.0
20081208000000,1.2726,1.2964,1.2717,1.2937,0.0
20081209000000,1.2953,1.3001,1.2796,1.2913,0.0
20081210000000,1.2927,1.3072,1.2902,1.3018,0.0
20081211000000,1.3013,1.3407,1.3001,1.3359,0.0
20081212000000,1.3356,1.3417,1.3251,1.3373,0.0
20081215000000,1.3368,1.3713,1.3365,1.3712,0.0
20081216000000,1.3703,1.4146,1.3631,1.41,0.0
20081217000000,1.4052,1.4438,1.3995,1.4403,0.0
20081218000000,1.4406,1.4721,1.4187,1.4211,0.0
20081219000000,1.4244,1.4312,1.3825,1.3919,0.0
20081222000000,1.3934,1.4126,1.3902,1.3945,0.0
20081223000000,1.3948,1.4021,1.3918,1.3963,0.0
20081224000000,1.3941,1.4022,1.3914,1.4004,0.0
20081225000000,1.4013,1.4051,1.3977,1.4015,0.0
20081226000000,1.4009,1.4121,1.399,1.4063,0.0
20081229000000,1.406,1.4362,1.3968,1.3977,0.0
20081230000000,1.3946,1.4223,1.3918,1.4072,0.0
20081231000000,1.4067,1.4148,1.385,1.398,0.0
20090101000000,1.3967,1.4002,1.3948,1.399,0.0
20090102000000,1.3993,1.4058,1.384,1.3879,0.0
20090105000000,1.3902,1.3965,1.3546,1.3605,0.0
20090106000000,1.3611,1.3659,1.3312,1.351,0.0
20090107000000,1.3529,1.3748,1.343,1.3634,0.0
20090108000000,1.3651,1.38,1.3533,1.3727,0.0
20090109000000,1.371,1.3752,1.3415,1.344,0.0
20090112000000,1.3474,1.3476,1.3287,1.3371,0.0
20090113000000,1.3361,1.3375,1.3142,1.3196,0.0
20090114000000,1.319,1.3336,1.3092,1.3162,0.0
20090115000000,1.3184,1.3242,1.3026,1.3154,0.0
20090116000000,1.3127,1.3344,1.311,1.3304,0.0
20090119000000,1.3327,1.3386,1.31,1.3112,0.0
20090120000000,1.309,1.3105,1.2856,1.2889,0.0
20090121000000,1.2907,1.307,1.2826,1.3041,0.0
20090122000000,1.3051,1.3085,1.2908,1.2986,0.0
20090123000000,1.3004,1.3036,1.2766,1.2992,0.0
20090126000000,1.2969,1.3207,1.286,1.3166,0.0
20090127000000,1.3181,1.333,1.3118,1.3178,0.0
20090128000000,1.3164,1.3327,1.3103,1.3138,0.0
20090129000000,1.3154,1.318,1.2933,1.2959,0.0
20090130000000,1.2954,1.2961,1.2778,1.2782,0.0
20090202000000,1.2769,1.29,1.2706,1.2851,0.0
20090203000000,1.2849,1.3058,1.2801,1.3037,0.0
20090204000000,1.3028,1.307,1.2812,1.283,0.0
20090205000000,1.2854,1.2906,1.2759,1.2786,0.0
20090206000000,1.2797,1.2994,1.2749,1.2933,0.0
20090209000000,1.2961,1.3094,1.2872,1.301,0.0
20090210000000,1.3012,1.3075,1.2809,1.2898,0.0
20090211000000,1.2916,1.3,1.2832,1.2896,0.0
20090212000000,1.2902,1.2944,1.2723,1.2864,0.0
20090213000000,1.287,1.2944,1.2818,1.2862,0.0
20090216000000,1.2788,1.2826,1.2727,1.2778,0.0
20090217000000,1.2792,1.2811,1.2563,1.2591,0.0
20090218000000,1.2583,1.2641,1.2513,1.2539,0.0
20090219000000,1.2534,1.276,1.2525,1.2663,0.0
20090220000000,1.2671,1.2885,1.2558,1.2843,0.0
20090223000000,1.2797,1.2992,1.2691,1.2708,0.0
20090224000000,1.2694,1.2877,1.2661,1.284,0.0
20090225000000,1.2843,1.2904,1.2692,1.271,0.0
20090226000000,1.2718,1.281,1.2682,1.2731,0.0
20090227000000,1.2744,1.2752,1.2603,1.2669,0.0
20090302000000,1.2626,1.2636,1.2545,1.2584,0.0
20090303000000,1.2578,1.2679,1.2521,1.2567,0.0
20090304000000,1.2557,1.2658,1.2456,1.2637,0.0
20090305000000,1.266,1.2664,1.2479,1.2561,0.0
20090306000000,1.2546,1.2755,1.253,1.2641,0.0
20090309000000,1.2668,1.2729,1.2553,1.2611,0.0
20090310000000,1.2603,1.2822,1.2577,1.2671,0.0
20090311000000,1.2683,1.2866,1.2617,1.2829,0.0
20090312000000,1.2842,1.2948,1.2732,1.2912,0.0
20090313000000,1.2916,1.2959,1.2864,1.2925,0.0
20090316000000,1.2884,1.3071,1.2835,1.2966,0.0
20090317000000,1.2982,1.3033,1.2929,1.3013,0.0
20090318000000,1.3015,1.352,1.2987,1.3508,0.0
20090319000000,1.3519,1.3739,1.3418,1.3666,0.0
20090320000000,1.3662,1.373,1.3517,1.3583,0.0
20090323000000,1.3632,1.3737,1.3487,1.363,0.0
20090324000000,1.3622,1.3678,1.3432,1.346,0.0
20090325000000,1.3474,1.3653,1.3419,1.3586,0.0
20090326000000,1.3588,1.364,1.3494,1.3534,0.0
20090327000000,1.3527,1.3594,1.3258,1.3301,0.0
20090330000000,1.3225,1.3286,1.3112,1.3207,0.0
20090331000000,1.3202,1.3343,1.3173,1.3251,0.0
20090401000000,1.3247,1.3287,1.3167,1.3232,0.0
20090402000000,1.3227,1.3518,1.3222,1.3463,0.0
20090403000000,1.346,1.3498,1.3365,1.3483,0.0
20090406000000,1.351,1.3582,1.3357,1.3407,0.0
20090407000000,1.3395,1.3408,1.3226,1.3268,0.0
20090408000000,1.3267,1.3311,1.3146,1.326,0.0
20090409000000,1.3265,1.3336,1.3125,1.3165,0.0
20090410000000,1.3167,1.319,1.3091,1.3188,0.0
20090413000000,1.3189,1.3393,1.3127,1.3365,0.0
20090414000000,1.3369,1.3383,1.3228,1.3255,0.0
20090415000000,1.3259,1.3297,1.3146,1.322,0.0
20090416000000,1.3211,1.3268,1.3126,1.3179,0.0
20090417000000,1.3185,1.32,1.3019,1.3041,0.0
20090420000000,1.3046,1.3049,1.2884,1.2916,0.0
20090421000000,1.2922,1.2995,1.2898,1.2935,0.0
20090422000000,1.2948,1.3038,1.2885,1.2999,0.0
20090423000000,1.2994,1.3161,1.2979,1.3147,0.0
20090424000000,1.3139,1.3304,1.3114,1.3255,0.0
20090427000000,1.3241,1.3246,1.2998,1.3019,0.0
20090428000000,1.302,1.3168,1.2964,1.3146,0.0
20090429000000,1.314,1.3342,1.3121,1.3266,0.0
20090430000000,1.3251,1.3384,1.319,1.3226,0.0
20090501000000,1.3228,1.333,1.3219,1.3266,0.0
20090504000000,1.3288,1.3428,1.3212,1.3405,0.0
20090505000000,1.3409,1.3438,1.3281,1.3323,0.0
20090506000000,1.3306,1.3375,1.3247,1.3319,0.0
20090507000000,1.3308,1.3471,1.325,1.3399,0.0
20090508000000,1.339,1.3651,1.334,1.3647,0.0
20090511000000,1.3647,1.3668,1.3554,1.3575,0.0
20090512000000,1.3571,1.3707,1.3563,1.3644,0.0
20090513000000,1.3643,1.3722,1.3565,1.3599,0.0
20090514000000,1.3596,1.3664,1.3523,1.3634,0.0
20090515000000,1.3637,1.3653,1.3464,1.3496,0.0
20090518000000,1.3486,1.3565,1.3422,1.3557,0.0
20090519000000,1.3555,1.367,1.3531,1.3625,0.0
20090520000000,1.3626,1.383,1.3582,1.3771,0.0
20090521000000,1.3761,1.3925,1.3727,1.3893,0.0
20090522000000,1.3895,1.4053,1.3894,1.3994,0.0
20090525000000,1.4036,1.4038,1.396,1.4009,0.0
20090526000000,1.4011,1.4024,1.3858,1.3991,0.0
20090527000000,1.3988,1.4002,1.3823,1.3836,0.0
20090528000000,1.3832,1.3982,1.379,1.3937,0.0
20090529000000,1.3937,1.4171,1.3926,1.4154,0.0
20090601000000,1.4123,1.4247,1.4099,1.4165,0.0
20090602000000,1.4149,1.4334,1.4102,1.4305,0.0
20090603000000,1.431,1.4339,1.4108,1.4152,0.0
20090604000000,1.4146,1.4242,1.4068,1.4188,0.0
20090605000000,1.4178,1.4269,1.3933,1.3975,0.0
20090608000000,1.3945,1.4004,1.3806,1.3898,0.0
20090609000000,1.3895,1.4101,1.3851,1.4066,0.0
20090610000000,1.4068,1.4146,1.3914,1.3967,0.0
20090611000000,1.3963,1.4179,1.3941,1.4106,0.0
20090612000000,1.4101,1.4131,1.3937,1.4024,0.0
20090615000000,1.3989,1.4004,1.3756,1.3792,0.0
20090616000000,1.3788,1.3933,1.3748,1.3836,0.0
20090617000000,1.3836,1.3986,1.3807,1.3942,0.0
20090618000000,1.3944,1.4004,1.3872,1.3906,0.0
20090619000000,1.3905,1.4014,1.3884,1.3943,0.0
20090622000000,1.3952,1.3954,1.3826,1.3862,0.0
20090623000000,1.386,1.4108,1.3828,1.4079,0.0
20090624000000,1.4077,1.414,1.3888,1.3926,0.0
20090625000000,1.3936,1.4016,1.389,1.3988,0.0
20090626000000,1.3994,1.412,1.3983,1.4053,0.0
20090629000000,1.4063,1.4104,1.3982,1.4076,0.0
20090630000000,1.408,1.4154,1.4002,1.4036,0.0
20090701000000,1.4034,1.4203,1.4001,1.4152,0.0
20090702000000,1.415,1.4156,1.3929,1.3941,0.0
20090703000000,1.3938,1.403,1.3937,1.3964,0.0
20090706000000,1.3956,1.4,1.3876,1.3975,0.0
20090707000000,1.3978,1.4053,1.3902,1.3922,0.0
20090708000000,1.3918,1.3939,1.3831,1.3877,0.0
20090709000000,1.3874,1.4074,1.3857,1.4026,0.0
20090710000000,1.4024,1.4033,1.3879,1.3933,0.0
20090713000000,1.3946,1.4002,1.3897,1.3979,0.0
20090714000000,1.3981,1.4017,1.3911,1.397,0.0
20090715000000,1.3969,1.4135,1.3962,1.4106,0.0
20090716000000,1.4102,1.4167,1.4055,1.4148,0.0
20090717000000,1.4145,1.415,1.4063,1.4099,0.0
20090720000000,1.4116,1.4251,1.4109,1.4228,0.0
20090721000000,1.4223,1.4278,1.4162,1.4213,0.0
20090722000000,1.422,1.426,1.4155,1.4211,0.0
20090723000000,1.4206,1.4292,1.4119,1.416,0.0
20090724000000,1.416,1.4256,1.4136,1.4205,0.0
20090727000000,1.4226,1.4301,1.4171,1.4245,0.0
20090728000000,1.4242,1.4303,1.4127,1.4177,0.0
20090729000000,1.4174,1.4197,1.4007,1.4037,0.0
20090730000000,1.4036,1.4097,1.4007,1.4074,0.0
20090731000000,1.4067,1.4282,1.4065,1.425,0.0
20090803000000,1.4268,1.4447,1.4206,1.4418,0.0
20090804000000,1.4417,1.4434,1.4367,1.44,0.0
20090805000000,1.4394,1.4449,1.4357,1.4412,0.0
20090806000000,1.4416,1.4433,1.4329,1.4348,0.0
20090807000000,1.4356,1.4417,1.4155,1.4188,0.0
20090810000000,1.4175,1.4219,1.4103,1.4146,0.0
20090811000000,1.4146,1.4186,1.411,1.4146,0.0
20090812000000,1.4148,1.4248,1.4084,1.4203,0.0
20090813000000,1.4204,1.433,1.4202,1.4289,0.0
20090814000000,1.4283,1.4309,1.4161,1.4205,0.0
20090817000000,1.4186,1.4194,1.4045,1.4078,0.0
20090818000000,1.4074,1.4156,1.4067,1.4133,0.0
20090819000000,1.4133,1.4269,1.4083,1.4236,0.0
20090820000000,1.4234,1.4278,1.4201,1.425,0.0
20090821000000,1.4249,1.4378,1.421,1.4323,0.0
20090824000000,1.4344,1.4362,1.4281,1.4303,0.0
20090825000000,1.4299,1.4364,1.4254,1.4298,0.0
20090826000000,1.4303,1.4351,1.4206,1.425,0.0
20090827000000,1.4244,1.4405,1.4218,1.4351,0.0
20090828000000,1.4346,1.4391,1.4282,1.4299,0.0
20090831000000,1.4306,1.4369,1.4255,1.4331,0.0
20090901000000,1.4332,1.4379,1.4177,1.4221,0.0
20090902000000,1.4217,1.4296,1.4191,1.4264,0.0
20090903000000,1.4265,1.435,1.4236,1.4254,0.0
20090904000000,1.426,1.433,1.4191,1.4293,0.0
20090907000000,1.431,1.4362,1.4301,1.4335,0.0
20090908000000,1.4335,1.4538,1.4329,1.4485,0.0
20090909000000,1.4488,1.4602,1.4465,1.4561,0.0
20090910000000,1.4571,1.4615,1.4501,1.4579,0.0
20090911000000,1.4577,1.4637,1.4555,1.457,0.0
20090914000000,1.4596,1.4653,1.4515,1.4624,0.0
20090915000000,1.4629,1.4688,1.4561,1.4661,0.0
20090916000000,1.4658,1.4738,1.4642,1.4712,0.0
20090917000000,1.4707,1.4768,1.4686,1.4739,0.0
20090918000000,1.4744,1.4747,1.4648,1.471,0.0
20090921000000,1.4689,1.4714,1.4607,1.4675,0.0
20090922000000,1.4679,1.4825,1.4677,1.479,0.0
20090923000000,1.479,1.4844,1.4725,1.4731,0.0
20090924000000,1.471,1.4806,1.4628,1.4661,0.0
20090925000000,1.4664,1.4726,1.4614,1.4688,0.0
20090928000000,1.4699,1.4722,1.456,1.4621,0.0
20090929000000,1.4619,1.4646,1.4526,1.4585,0.0
20090930000000,1.4583,1.4674,1.4575,1.4636,0.0
20091001000000,1.4638,1.467,1.4518,1.4533,0.0
20091002000000,1.4534,1.465,1.4482,1.4572,0.0
20091005000000,1.4592,1.4671,1.4581,1.465,0.0
20091006000000,1.4648,1.4766,1.4646,1.4718,0.0
20091007000000,1.4718,1.4739,1.4652,1.4688,0.0
20091008000000,1.4688,1.4817,1.468,1.479,0.0
20091009000000,1.4794,1.4798,1.4675,1.473,0.0
20091012000000,1.4724,1.4815,1.4678,1.4773,0.0
20091013000000,1.4781,1.4878,1.476,1.4859,0.0
20091014000000,1.4854,1.4948,1.4839,1.4926,0.0
20091015000000,1.4935,1.4968,1.4842,1.4945,0.0
20091016000000,1.4945,1.497,1.4848,1.4906,0.0
20091019000000,1.4893,1.4979,1.4829,1.4964,0.0
20091020000000,1.4973,1.4994,1.4882,1.4939,0.0
20091021000000,1.4934,1.5048,1.4888,1.501,0.0
20091022000000,1.5,1.504,1.4943,1.5023,0.0
20091023000000,1.5024,1.5063,1.4987,1.5003,0.0
20091026000000,1.5,1.5063,1.4844,1.487,0.0
20091027000000,1.4862,1.4928,1.477,1.4809,0.0
20091028000000,1.4813,1.4843,1.4692,1.4712,0.0
20091029000000,1.4714,1.4859,1.4682,1.4834,0.0
20091030000000,1.4835,1.4861,1.4704,1.4718,0.0
20091102000000,1.4713,1.4846,1.4684,1.4769,0.0
20091103000000,1.4772,1.4811,1.4624,1.4715,0.0
20091104000000,1.4731,1.4909,1.4701,1.4878,0.0
20091105000000,1.4871,1.4918,1.4808,1.4881,0.0
20091106000000,1.4869,1.4915,1.4813,1.4849,0.0
20091109000000,1.4884,1.5021,1.4851,1.4994,0.0
20091110000000,1.4996,1.5021,1.4937,1.4983,0.0
20091111000000,1.4985,1.505,1.4953,1.4983,0.0
20091112000000,1.498,1.5017,1.482,1.4843,0.0
20091113000000,1.4848,1.4939,1.4826,1.4917,0.0
20091116000000,1.4924,1.5017,1.488,1.4973,0.0
20091117000000,1.4971,1.5,1.4806,1.4867,0.0
20091118000000,1.4875,1.4991,1.4857,1.4965,0.0
20091119000000,1.4962,1.4966,1.484,1.4918,0.0
20091120000000,1.4924,1.4937,1.4798,1.4861,0.0
20091123000000,1.4859,1.5002,1.4832,1.4966,0.0
20091124000000,1.4965,1.499,1.4888,1.4961,0.0
20091125000000,1.496,1.5145,1.4954,1.514,0.0
20091126000000,1.5132,1.5143,1.4958,1.5013,0.0
20091127000000,1.5021,1.5024,1.4828,1.4967,0.0
20091130000000,1.5011,1.5085,1.4964,1.5009,0.0
20091201000000,1.5006,1.5118,1.497,1.5088,0.0
20091202000000,1.5084,1.5111,1.5031,1.5046,0.0
20091203000000,1.5044,1.5143,1.5042,1.507,0.0
20091204000000,1.505,1.5091,1.4819,1.4851,0.0
20091207000000,1.4853,1.4905,1.4756,1.4819,0.0
20091208000000,1.4821,1.4867,1.468,1.4699,0.0
20091209000000,1.4706,1.4785,1.467,1.4727,0.0
20091210000000,1.4726,1.4762,1.4685,1.4735,0.0
20091211000000,1.4733,1.4777,1.4585,1.4623,0.0
20091214000000,1.4625,1.4686,1.4597,1.4656,0.0
20091215000000,1.4658,1.4666,1.4504,1.4536,0.0
20091216000000,1.4535,1.459,1.4503,1.4537,0.0
20091217000000,1.4535,1.4537,1.4303,1.4345,0.0
20091218000000,1.4339,1.4413,1.4259,1.4343,0.0
20091221000000,1.4305,1.4374,1.4267,1.4284,0.0
20091222000000,1.4283,1.4333,1.4217,1.425,0.0
20091223000000,1.4251,1.4367,1.4234,1.4327,0.0
20091224000000,1.4335,1.4419,1.4322,1.4375,0.0
20091225000000,1.4376,1.4436,1.4363,1.4397,0.0
20091228000000,1.4376,1.4415,1.4354,1.4383,0.0
20091229000000,1.4377,1.446,1.4332,1.4354,0.0
20091230000000,1.4352,1.4364,1.4274,1.4335,0.0
20091231000000,1.4339,1.4442,1.4306,1.4318,0.0
20100101000000,1.4328,1.433,1.4322,1.4326,0.0
20100104000000,1.4325,1.4457,1.4257,1.4413,0.0
20100105000000,1.4409,1.4484,1.4346,1.4369,0.0
20100106000000,1.4364,1.4436,1.4282,1.4413,0.0
20100107000000,1.4407,1.4447,1.4295,1.4318,0.0
20100108000000,1.432,1.444,1.4263,1.4413,0.0
20100111000000,1.4432,1.4558,1.4407,1.4514,0.0
20100112000000,1.4514,1.4548,1.4453,1.4495,0.0
20100113000000,1.4484,1.4584,1.4456,1.4512,0.0
20100114000000,1.451,1.4556,1.4446,1.4503,0.0
20100115000000,1.4504,1.4514,1.4338,1.4385,0.0
20100118000000,1.434,1.4403,1.4334,1.4386,0.0
20100119000000,1.4385,1.4415,1.4251,1.4301,0.0
20100120000000,1.4291,1.4297,1.4078,1.4101,0.0
20100121000000,1.4106,1.4144,1.4026,1.4091,0.0
20100122000000,1.408,1.4182,1.4065,1.4138,0.0
20100125000000,1.4161,1.4199,1.4128,1.4152,0.0
20100126000000,1.415,1.4181,1.4042,1.4076,0.0
20100127000000,1.4075,1.4098,1.3994,1.4019,0.0
20100128000000,1.4021,1.4053,1.3936,1.3963,0.0
20100129000000,1.3973,1.399,1.3861,1.3864,0.0
20100201000000,1.3864,1.3939,1.3851,1.3929,0.0
20100202000000,1.3931,1.3977,1.3887,1.3963,0.0
20100203000000,1.3963,1.4026,1.3889,1.3899,0.0
20100204000000,1.389,1.3905,1.3727,1.3736,0.0
20100205000000,1.3729,1.3748,1.3586,1.3664,0.0
20100208000000,1.3664,1.3714,1.362,1.3653,0.0
20100209000000,1.3651,1.384,1.3642,1.379,0.0
20100210000000,1.3792,1.3816,1.3676,1.3727,0.0
20100211000000,1.3732,1.3802,1.3594,1.3682,0.0
20100212000000,1.3694,1.3699,1.3532,1.3618,0.0
20100215000000,1.3614,1.3636,1.3579,1.3599,0.0
20100216000000,1.3596,1.3779,1.3588,1.3769,0.0
20100217000000,1.3765,1.379,1.3585,1.3606,0.0
20100218000000,1.3606,1.3656,1.3539,1.3617,0.0
20100219000000,1.3529,1.3619,1.3443,1.3615,0.0
20100222000000,1.3636,1.3653,1.3571,1.3598,0.0
20100223000000,1.3592,1.3693,1.3495,1.3506,0.0
20100224000000,1.351,1.3627,1.3501,1.3531,0.0
20100225000000,1.3536,1.3572,1.3451,1.3556,0.0
20100226000000,1.3548,1.3685,1.3531,1.3626,0.0
20100301000000,1.3624,1.3657,1.3458,1.3561,0.0
20100302000000,1.3557,1.3623,1.3433,1.3605,0.0
20100303000000,1.3616,1.3738,1.3592,1.37,0.0
20100304000000,1.3695,1.3714,1.355,1.358,0.0
20100305000000,1.3581,1.363,1.3527,1.3622,0.0
20100308000000,1.3632,1.3706,1.3607,1.363,0.0
20100309000000,1.363,1.3636,1.3535,1.3601,0.0
20100310000000,1.36,1.368,1.3543,1.366,0.0
20100311000000,1.3656,1.3689,1.3618,1.3679,0.0
20100312000000,1.3678,1.3798,1.3668,1.3763,0.0
20100315000000,1.3777,1.3779,1.3639,1.3676,0.0
20100316000000,1.3677,1.3786,1.3657,1.3772,0.0
20100317000000,1.377,1.3818,1.3725,1.3738,0.0
20100318000000,1.3732,1.3743,1.3583,1.3607,0.0
20100319000000,1.3607,1.3629,1.3502,1.3534,0.0
20100322000000,1.3525,1.3569,1.3462,1.3556,0.0
20100323000000,1.3563,1.3571,1.3474,1.35,0.0
20100324000000,1.3495,1.3502,1.3304,1.3314,0.0
20100325000000,1.3316,1.3386,1.3266,1.3279,0.0
20100326000000,1.328,1.3428,1.3268,1.3413,0.0
20100329000000,1.3488,1.3508,1.3418,1.3478,0.0
20100330000000,1.3479,1.354,1.3394,1.3413,0.0
20100331000000,1.3415,1.355,1.3384,1.3512,0.0
20100401000000,1.351,1.3592,1.3457,1.3582,0.0
20100402000000,1.3584,1.3593,1.3474,1.3504,0.0
20100405000000,1.3491,1.3541,1.3461,1.3486,0.0
20100406000000,1.3483,1.3497,1.3354,1.3399,0.0
20100407000000,1.3396,1.3409,1.3323,1.334,0.0
20100408000000,1.3337,1.3368,1.328,1.336,0.0
