<DATETIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20150104000000,281.99,288.9,258.78,258.78,0.0
20150105000000,261.0,276.46,260.47,273.2,0.0
20150106000000,273.24,287.83,268.52,285.39,0.0
20150107000000,286.1,303.83,285.0,297.0,0.0
20150108000000,296.2,296.2,285.64,285.64,0.0
20150109000000,285.38,295.57,282.99,292.83,0.0
20150110000000,292.41,292.41,271.0,275.04,0.0
20150111000000,274.77,279.96,265.0,266.19,0.0
20150112000000,267.2,281.05,265.49,267.62,0.0
20150113000000,267.33,267.63,222.49,229.84,0.0
20150114000000,230.28,230.48,164.95,183.16,0.0
20150115000000,181.09,234.51,176.52,217.72,0.0
20150116000000,215.98,225.0,200.0,206.68,0.0
20150117000000,207.16,211.03,198.22,201.23,0.0
20150118000000,202.9,218.26,197.05,209.85,0.0
20150119000000,211.23,216.22,208.84,213.21,0.0
20150120000000,215.0,218.0,208.0,218.0,0.0
20150121000000,219.0,225.51,219.0,225.51,0.0
20150122000000,245.5,257.73,216.59,226.32,0.0
20150123000000,230.0,235.0,215.0,235.0,0.0
20150124000000,215.0,250.58,215.0,240.0,0.0
20150125000000,248.02,256.26,245.32,254.53,0.0
20150126000000,262.78,322.72,241.43,274.48,0.0
20150127000000,274.73,278.47,244.03,263.65,0.0
20150128000000,263.96,265.99,228.5,236.09,0.0
20150129000000,235.89,242.0,221.14,235.03,0.0
20150130000000,235.0,244.59,227.89,229.07,0.0
20150131000000,229.0,234.67,217.11,218.45,0.0
20150201000000,218.67,233.79,210.0,228.99,0.0
20150202000000,228.39,240.1,220.89,237.83,0.0
20150203000000,237.01,243.9,225.32,228.58,0.0
20150204000000,228.77,230.99,221.5,227.11,0.0
20150205000000,227.11,228.9,215.0,216.76,0.0
20150206000000,216.84,226.64,216.03,223.2,0.0
20150207000000,223.2,230.5,222.67,229.0,0.0
20150208000000,229.16,231.6,220.0,223.99,0.0
20150209000000,224.01,225.0,216.45,221.1,0.0
20150210000000,221.13,222.0,215.0,220.87,0.0
20150211000000,221.39,223.29,218.14,219.79,0.0
20150212000000,219.96,223.17,217.8,222.37,0.0
20150213000000,222.55,242.48,221.46,236.06,0.0
20150214000000,236.13,261.2,235.51,257.2,0.0
20150215000000,257.01,268.34,228.22,235.88,0.0
20150216000000,235.88,243.29,229.0,233.6,0.0
20150217000000,233.5,246.25,231.51,244.0,0.0
20150218000000,244.0,244.98,231.72,236.3,0.0
20150219000000,236.3,243.42,235.02,240.2,0.0
20150220000000,240.0,248.32,238.95,244.5,0.0
20150221000000,244.5,247.68,243.28,245.55,0.0
20150222000000,245.54,247.78,232.4,236.5,0.0
20150223000000,236.5,240.99,232.61,239.4,0.0
20150224000000,239.4,240.99,236.7,239.73,0.0
20150225000000,239.73,240.83,235.56,237.99,0.0
20150226000000,237.99,238.33,233.79,236.93,0.0
20150227000000,236.93,262.58,236.65,254.96,0.0
20150228000000,255.05,257.38,251.25,255.7,0.0
20150301000000,255.7,266.0,245.79,262.4,0.0
20150302000000,262.4,279.6,259.22,277.3,0.0
20150303000000,277.3,290.32,267.95,283.75,0.0
20150304000000,283.75,285.99,267.38,273.33,0.0
20150305000000,273.33,284.5,262.9,277.69,0.0
20150306000000,277.69,277.9,269.68,273.2,0.0
20150307000000,273.36,280.0,270.58,276.97,0.0
20150308000000,276.97,278.68,272.0,275.59,0.0
20150309000000,275.59,295.0,278.98,291.03,0.0
20150310000000,291.0,303.8,290.0,292.7,0.0
20150311000000,292.64,298.74,291.06,296.7,0.0
20150312000000,296.7,298.8,292.37,295.56,0.0
20150313000000,295.55,295.9,282.15,283.28,0.0
20150314000000,283.23,287.5,281.36,282.6,0.0
20150315000000,282.6,287.78,283.4,286.9,0.0
20150316000000,286.9,295.13,289.32,291.22,0.0
20150317000000,291.22,292.83,283.0,285.25,0.0
20150318000000,285.12,285.24,248.98,257.3,0.0
20150319000000,257.3,267.89,248.07,261.86,0.0
20150320000000,261.98,266.99,259.36,262.19,0.0
20150321000000,262.19,262.99,255.52,260.47,0.0
20150322000000,260.47,270.8,259.82,268.82,0.0
20150323000000,268.82,271.47,262.0,267.23,0.0
20150324000000,267.23,268.39,241.5,246.0,0.0
20150325000000,246.0,250.0,235.7,245.92,0.0
20150326000000,246.29,254.98,246.28,249.19,0.0
20150327000000,249.19,250.45,245.27,246.5,0.0
20150328000000,246.5,255.42,246.5,252.95,0.0
20150329000000,252.95,250.0,239.52,242.44,0.0
20150330000000,242.74,248.71,246.95,247.93,0.0
20150331000000,247.93,248.8,242.0,244.33,0.0
20150401000000,244.51,248.53,239.5,246.93,0.0
20150402000000,246.93,254.92,244.55,253.23,0.0
20150403000000,253.23,256.42,250.7,254.23,0.0
20150404000000,254.24,255.69,250.39,253.6,0.0
20150405000000,253.6,261.25,251.55,260.5,0.0
20150406000000,260.5,262.43,253.72,255.61,0.0
20150407000000,255.61,257.9,253.03,253.71,0.0
20150408000000,253.7,254.99,243.05,244.92,0.0
20150409000000,244.92,246.79,236.52,243.58,0.0
20150410000000,243.58,243.74,230.76,236.12,0.0
20150411000000,236.12,240.0,233.76,236.86,0.0
20150412000000,236.86,238.7,232.82,236.38,0.0
20150413000000,236.38,237.7,220.25,225.0,0.0
20150414000000,225.0,225.75,216.37,220.19,0.0
20150415000000,220.16,224.0,219.01,223.98,0.0
20150416000000,223.98,230.0,223.01,228.47,0.0
20150417000000,228.47,228.98,219.61,222.4,0.0
20150418000000,222.4,224.16,219.94,223.08,0.0
20150419000000,223.08,226.83,222.1,222.21,0.0
20150420000000,222.16,227.0,221.5,224.21,0.0
20150421000000,224.21,236.2,224.19,235.8,0.0
20150422000000,236.96,238.99,232.42,234.14,0.0
20150423000000,234.14,236.98,233.0,236.01,0.0
20150424000000,236.01,236.2,228.7,231.38,0.0
20150425000000,231.38,232.7,225.78,226.1,0.0
20150426000000,226.1,221.48,214.0,219.7,0.0
20150427000000,219.7,232.0,218.24,227.68,0.0
20150428000000,227.13,228.05,222.22,225.3,0.0
20150429000000,225.3,227.78,222.67,225.23,0.0
20150430000000,225.23,240.2,224.65,236.11,0.0
20150501000000,236.11,239.19,231.31,231.78,0.0
20150502000000,231.78,235.79,231.78,234.81,0.0
20150503000000,234.81,243.73,235.66,240.7,0.0
20150504000000,240.57,243.6,237.0,238.54,0.0
20150505000000,238.54,239.45,231.05,235.87,0.0
20150506000000,235.87,236.75,227.33,229.27,0.0
20150507000000,229.27,239.78,227.82,237.29,0.0
20150508000000,237.3,248.48,236.2,244.5,0.0
20150509000000,244.5,249.1,240.1,242.54,0.0
20150510000000,242.54,245.88,238.83,240.57,0.0
20150511000000,240.73,245.49,238.5,242.47,0.0
20150512000000,242.47,244.39,240.86,241.78,0.0
20150513000000,241.92,245.0,234.34,235.8,0.0
20150514000000,235.7,238.2,232.1,236.68,0.0
20150515000000,236.68,238.92,233.88,237.3,0.0
20150516000000,237.3,237.58,234.01,235.7,0.0
20150517000000,235.7,238.02,235.62,236.22,0.0
20150518000000,236.15,237.25,229.0,232.82,0.0
20150519000000,232.82,235.7,231.19,231.7,0.0
20150520000000,231.7,235.24,231.56,234.24,0.0
20150521000000,234.24,236.49,233.92,235.27,0.0
20150522000000,235.27,241.83,234.59,240.97,0.0
20150523000000,240.97,241.18,237.56,238.81,0.0
20150524000000,238.81,242.98,238.55,240.95,0.0
20150525000000,240.96,241.12,236.1,237.1,0.0
20150526000000,237.1,238.5,235.27,237.36,0.0
20150527000000,237.36,239.3,235.56,236.85,0.0
20150528000000,236.85,237.5,235.92,236.86,0.0
20150529000000,236.86,237.16,235.02,236.52,0.0
20150530000000,236.52,236.73,230.68,232.54,0.0
20150531000000,232.54,232.69,227.13,228.7,0.0
20150601000000,228.7,230.89,219.75,222.0,0.0
20150602000000,222.0,226.0,220.97,224.68,0.0
20150603000000,224.68,227.0,222.26,225.11,0.0
20150604000000,225.11,225.77,222.64,223.24,0.0
20150605000000,223.24,229.23,222.69,224.51,0.0
20150606000000,224.51,226.85,223.9,225.65,0.0
20150607000000,225.66,226.67,222.29,223.26,0.0
20150608000000,223.26,230.63,223.26,228.76,0.0
20150609000000,228.76,232.02,227.79,229.05,0.0
20150610000000,229.06,229.95,227.5,228.6,0.0
20150611000000,228.6,230.7,228.6,229.82,0.0
20150612000000,230.0,231.34,229.12,229.44,0.0
20150613000000,229.44,233.5,228.4,232.87,0.0
20150614000000,232.87,235.44,232.51,233.54,0.0
20150615000000,233.54,238.16,233.35,236.98,0.0
20150616000000,236.98,253.9,236.0,252.08,0.0
20150617000000,252.08,259.1,246.11,248.95,0.0
20150618000000,248.95,253.7,243.0,249.51,0.0
20150619000000,249.51,252.12,243.73,244.58,0.0
20150620000000,244.58,245.9,240.05,245.38,0.0
20150621000000,245.38,245.69,241.09,244.25,0.0
20150622000000,244.25,247.99,243.5,246.67,0.0
20150623000000,246.67,247.35,242.33,244.25,0.0
20150624000000,244.25,244.25,239.5,239.8,0.0
20150625000000,239.8,242.99,239.5,242.05,0.0
20150626000000,242.05,243.9,240.64,243.29,0.0
20150627000000,243.29,251.77,242.6,251.61,0.0
20150628000000,251.61,252.06,247.25,248.72,0.0
20150629000000,248.71,257.7,248.57,256.69,0.0
20150630000000,256.69,268.86,254.72,262.89,0.0
20150701000000,262.89,264.78,253.51,258.1,0.0
20150702000000,258.1,262.58,253.0,254.52,0.0
20150703000000,254.52,256.9,252.11,256.05,0.0
20150704000000,256.09,261.93,253.58,260.58,0.0
20150705000000,260.58,265.27,258.0,265.2,0.0
20150706000000,270.1,276.55,268.15,274.83,0.0
20150707000000,268.84,268.9,263.34,265.51,0.0
20150708000000,269.5,271.4,267.4,270.83,0.0
20150709000000,269.97,272.8,267.98,269.22,0.0
20150710000000,269.22,292.66,268.59,286.7,0.0
20150712000000,300.57,316.02,300.5,311.12,0.0
20150713000000,311.15,312.0,284.51,292.65,0.0
20150714000000,292.65,297.13,286.11,286.87,0.0
20150715000000,286.87,294.38,283.53,285.44,0.0
20150716000000,285.43,294.3,275.24,278.93,0.0
20150717000000,278.94,281.5,272.08,279.85,0.0
20150718000000,279.85,283.33,276.12,277.25,0.0
20150719000000,277.25,279.18,274.69,275.03,0.0
20150720000000,275.03,280.46,273.5,280.31,0.0
20150721000000,280.2,282.08,275.25,275.78,0.0
20150722000000,275.78,278.38,274.5,277.99,0.0
20150723000000,277.99,278.44,275.56,276.51,0.0
20150724000000,276.48,289.93,276.02,288.6,0.0
20150725000000,288.6,292.35,286.4,289.36,0.0
20150726000000,289.36,294.5,288.15,293.01,0.0
20150727000000,293.01,298.74,286.0,294.84,0.0
20150728000000,294.84,298.89,293.61,295.23,0.0
20150729000000,295.23,295.38,286.59,289.92,0.0
20150730000000,289.92,290.98,285.0,288.21,0.0
20150731000000,288.21,289.85,282.0,284.45,0.0
20150801000000,284.45,284.99,276.54,280.33,0.0
20150802000000,280.31,283.29,276.28,282.49,0.0
20150803000000,282.44,287.0,279.7,281.27,0.0
20150804000000,281.28,285.94,281.28,285.47,0.0
20150805000000,285.47,285.94,281.61,282.61,0.0
20150806000000,282.61,282.61,278.08,279.08,0.0
20150807000000,279.08,281.0,276.07,280.12,0.0
20150808000000,280.19,280.31,260.62,261.34,0.0
20150809000000,261.34,267.6,260.73,265.58,0.0
20150810000000,265.58,267.68,262.17,265.1,0.0
20150811000000,265.1,271.97,264.81,271.96,0.0
20150812000000,271.96,273.75,265.8,267.09,0.0
20150813000000,267.09,268.0,263.33,264.47,0.0
20150814000000,264.47,268.88,262.15,266.09,0.0
20150815000000,266.32,267.76,260.96,262.14,0.0
20150816000000,262.2,262.9,256.5,259.9,0.0
20150817000000,259.9,262.01,257.5,258.49,0.0
20150818000000,258.49,258.5,171.0,183.01,0.0
20150819000000,193.96,239.44,193.96,226.24,0.0
20150820000000,226.32,237.81,226.27,235.54,0.0
20150821000000,235.54,236.43,230.52,232.17,0.0
20150822000000,232.17,234.63,221.97,230.27,0.0
20150823000000,230.27,232.88,225.59,228.53,0.0
20150824000000,228.1,228.64,208.53,210.5,0.0
20150825000000,210.5,227.89,198.0,222.66,0.0
20150826000000,222.66,232.18,220.11,226.21,0.0
20150827000000,226.12,229.22,224.0,225.8,0.0
20150828000000,225.8,237.31,220.15,231.83,0.0
20150829000000,231.83,233.94,227.16,230.75,0.0
20150830000000,230.75,233.49,225.76,229.99,0.0
20150831000000,229.99,233.69,225.31,231.35,0.0
20150901000000,231.35,232.33,226.57,228.24,0.0
20150902000000,228.24,231.76,226.52,229.71,0.0
20150903000000,229.71,229.88,226.24,227.25,0.0
20150904000000,227.25,231.62,227.08,230.89,0.0
20150905000000,230.89,239.71,230.01,235.84,0.0
20150906000000,235.84,246.54,235.5,240.97,0.0
20150907000000,240.97,243.0,239.03,240.85,0.0
20150908000000,240.85,247.68,240.27,244.2,0.0
20150909000000,244.2,245.57,238.5,238.95,0.0
20150910000000,238.95,241.9,237.01,239.49,0.0
20150911000000,239.49,242.87,239.4,240.6,0.0
20150912000000,240.6,241.0,235.33,235.77,0.0
20150913000000,235.77,236.85,228.95,230.96,0.0
20150914000000,230.96,233.78,228.41,230.89,0.0
20150915000000,230.89,232.93,229.51,230.93,0.0
20150916000000,230.93,232.12,227.35,228.99,0.0
20150917000000,228.99,235.7,228.99,233.61,0.0
20150918000000,233.61,236.2,232.53,233.78,0.0
20150919000000,233.78,234.18,231.43,232.09,0.0
20150920000000,232.09,233.22,231.4,232.12,0.0
20150921000000,232.12,232.96,226.38,227.22,0.0
20150922000000,227.22,233.25,224.49,231.27,0.0
20150923000000,231.11,232.98,230.03,230.54,0.0
20150924000000,230.54,236.25,230.54,234.65,0.0
20150925000000,234.65,237.64,233.05,235.26,0.0
20150926000000,235.26,235.91,233.8,234.63,0.0
20150927000000,234.63,234.78,233.06,233.37,0.0
20150928000000,233.37,241.42,233.37,240.43,0.0
20150929000000,240.43,241.5,236.61,236.8,0.0
20150930000000,236.8,238.78,235.12,236.49,0.0
20151001000000,236.49,240.09,236.2,238.48,0.0
20151002000000,238.48,240.0,237.33,237.86,0.0
20151003000000,237.86,241.11,237.68,239.79,0.0
20151004000000,239.79,240.93,239.3,239.5,0.0
20151005000000,239.5,242.67,237.21,242.01,0.0
20151006000000,242.0,249.01,241.51,247.36,0.0
20151007000000,247.36,247.93,243.5,244.2,0.0
20151008000000,244.0,245.63,242.62,242.97,0.0
20151009000000,243.0,245.45,242.63,244.82,0.0
20151010000000,244.82,246.4,243.56,246.01,0.0
20151011000000,246.01,248.71,244.83,247.92,0.0
20151012000000,247.99,248.45,245.37,246.09,0.0
20151013000000,246.17,253.4,244.08,251.25,0.0
20151014000000,251.25,255.93,250.1,253.54,0.0
20151015000000,253.5,257.49,253.44,255.19,0.0
20151016000000,255.19,267.83,254.92,263.47,0.0
20151017000000,263.45,275.12,258.32,272.94,0.0
20151018000000,272.9,274.65,263.32,265.04,0.0
20151019000000,265.01,268.28,262.39,265.05,0.0
20151020000000,265.1,273.9,264.46,270.97,0.0
20151021000000,270.99,272.27,264.12,267.8,0.0
20151022000000,267.8,279.96,267.3,275.83,0.0
20151023000000,275.83,280.9,275.15,279.21,0.0
20151024000000,279.21,284.47,279.0,284.19,0.0
20151025000000,284.19,295.99,281.2,284.79,0.0
20151026000000,284.7,287.86,282.25,287.22,0.0
20151027000000,287.22,298.68,287.11,295.17,0.0
20151028000000,295.29,307.99,295.29,304.5,0.0
20151029000000,304.5,321.15,301.51,314.88,0.0
20151030000000,314.88,336.0,313.82,328.19,0.0
20151031000000,328.2,335.43,307.2,316.0,0.0
20151101000000,316.0,333.49,313.6,330.69,0.0
20151102000000,330.23,372.48,326.8,365.0,0.0
20151103000000,365.33,423.88,361.88,405.29,0.0
20151104000000,405.0,503.39,366.66,409.24,0.0
20151105000000,409.23,449.12,371.0,387.96,0.0
20151106000000,387.94,396.7,351.5,375.56,0.0
20151107000000,375.56,392.23,371.74,384.61,0.0
20151108000000,384.87,390.32,365.74,374.0,0.0
20151109000000,374.11,388.84,360.9,381.01,0.0
20151110000000,381.1,383.4,327.02,340.2,0.0
20151111000000,340.2,343.6,300.78,314.0,0.0
20151112000000,314.25,346.2,314.14,336.57,0.0
20151113000000,337.61,343.57,326.22,338.54,0.0
20151114000000,338.53,340.72,329.0,333.4,0.0
20151115000000,333.37,336.39,315.0,321.07,0.0
20151116000000,320.52,335.0,315.22,332.14,0.0
20151117000000,332.1,342.5,331.05,336.29,0.0
20151118000000,336.29,338.8,328.1,335.95,0.0
20151119000000,335.94,336.39,324.45,326.5,0.0
20151120000000,326.49,326.77,309.46,322.2,0.0
20151121000000,322.2,329.03,318.95,327.55,0.0
20151122000000,327.84,327.85,320.36,324.66,0.0
20151123000000,324.67,327.01,320.91,323.63,0.0
20151124000000,323.63,323.76,315.84,320.1,0.0
20151125000000,320.1,331.03,316.05,329.85,0.0
20151126000000,329.85,369.08,329.35,353.99,0.0
20151127000000,354.0,366.7,348.18,358.9,0.0
20151128000000,358.9,362.12,351.16,358.71,0.0
20151129000000,358.6,376.0,355.62,373.29,0.0
20151130000000,373.89,384.51,369.97,376.88,0.0
20151201000000,376.88,379.99,353.24,362.68,0.0
20151202000000,362.68,363.13,346.16,359.14,0.0
20151203000000,359.12,371.1,352.86,360.73,0.0
20151204000000,360.53,364.37,354.31,363.17,0.0
20151205000000,363.17,394.0,362.24,390.0,0.0
20151206000000,390.01,406.77,386.01,390.6,0.0
20151207000000,390.6,403.81,384.86,396.7,0.0
20151208000000,396.7,421.44,388.39,420.78,0.0
20151209000000,422.0,426.05,406.5,418.73,0.0
20151210000000,418.73,421.0,411.2,414.94,0.0
20151211000000,414.94,457.0,414.8,456.28,0.0
20151212000000,457.0,475.0,404.39,435.67,0.0
20151213000000,435.61,443.81,418.3,433.0,0.0
20151214000000,432.51,448.15,427.62,442.59,0.0
20151215000000,442.59,466.98,442.51,466.5,0.0
20151216000000,466.01,467.0,440.02,454.95,0.0
20151217000000,454.95,458.5,446.29,455.84,0.0
20151218000000,455.57,466.6,452.01,463.52,0.0
20151219000000,463.52,466.99,452.81,462.46,0.0
20151220000000,462.44,462.7,431.75,442.62,0.0
20151221000000,442.62,445.9,424.89,437.93,0.0
20151222000000,437.52,443.62,433.45,435.65,0.0
20151223000000,435.65,445.76,434.61,442.62,0.0
20151224000000,442.62,459.05,442.45,456.13,0.0
20151225000000,456.13,459.99,445.86,455.47,0.0
20151226000000,455.47,459.31,405.55,416.51,0.0
20151227000000,416.51,424.89,407.0,422.37,0.0
20151228000000,422.32,429.0,417.02,420.24,0.0
20151229000000,420.11,432.2,418.03,431.85,0.0
20151230000000,431.79,434.0,420.0,424.7,0.0
20151231000000,424.7,432.57,412.53,429.02,0.0
20160101000000,429.02,436.49,426.26,433.98,0.0
20160102000000,433.98,435.79,430.0,432.7,0.0
20160103000000,432.7,433.07,422.0,428.66,0.0
20160104000000,428.64,435.67,426.97,432.9,0.0
20160105000000,432.9,434.91,428.22,431.84,0.0
20160106000000,431.84,432.17,425.03,427.99,0.0
20160107000000,428.89,461.89,427.11,459.05,0.0
20160108000000,458.78,465.0,446.75,454.0,0.0
20160109000000,454.0,456.01,447.46,449.23,0.0
20160110000000,449.23,450.26,441.01,449.35,0.0
20160111000000,449.35,452.47,443.59,449.26,0.0
20160112000000,449.26,449.63,429.34,432.05,0.0
20160113000000,432.04,436.36,416.37,431.08,0.0
20160114000000,431.08,434.91,426.03,429.25,0.0
20160115000000,429.25,429.43,358.0,358.85,0.0
20160116000000,359.02,392.4,353.21,388.42,0.0
20160117000000,388.44,392.79,378.82,382.07,0.0
20160118000000,382.02,389.43,375.11,387.04,0.0
20160119000000,387.04,388.35,377.44,378.96,0.0
20160120000000,378.93,427.98,375.01,419.41,0.0
20160121000000,419.55,424.57,405.02,411.0,0.0
20160122000000,411.0,411.19,371.33,380.96,0.0
20160123000000,380.96,394.0,379.85,385.57,0.0
20160124000000,385.57,407.02,385.1,402.77,0.0
20160125000000,402.77,402.77,384.0,390.98,0.0
20160126000000,390.96,398.0,387.48,391.32,0.0
20160127000000,391.32,396.99,389.66,394.97,0.0
20160128000000,394.7,395.48,375.61,378.39,0.0
20160129000000,378.39,385.31,360.23,377.63,0.0
20160130000000,377.62,380.5,374.0,376.96,0.0
20160131000000,376.96,378.9,362.57,365.5,0.0
20160201000000,365.52,378.96,363.26,371.42,0.0
20160202000000,371.42,374.75,369.9,372.9,0.0
20160203000000,372.9,373.97,366.0,368.98,0.0
20160204000000,368.98,393.89,368.65,389.8,0.0
20160205000000,389.8,392.57,384.5,386.54,0.0
20160206000000,386.54,386.54,366.44,373.75,0.0
20160207000000,373.71,377.78,369.2,372.01,0.0
20160208000000,372.01,376.74,369.1,370.49,0.0
20160209000000,370.49,377.6,370.28,373.97,0.0
20160210000000,374.31,386.52,373.13,380.89,0.0
20160211000000,380.9,383.0,372.25,378.0,0.0
20160212000000,377.99,383.53,377.09,382.98,0.0
20160213000000,382.94,393.0,382.56,392.99,0.0
20160214000000,392.99,408.66,392.97,408.3,0.0
20160215000000,408.3,412.5,395.35,399.9,0.0
20160216000000,399.9,408.76,398.66,407.27,0.0
20160217000000,407.27,421.74,405.32,414.86,0.0
20160218000000,414.88,426.01,413.08,421.5,0.0
20160219000000,421.5,422.54,412.0,419.99,0.0
20160220000000,419.77,445.02,419.72,438.7,0.0
20160221000000,438.7,451.24,428.26,440.48,0.0
20160222000000,440.49,442.48,433.44,440.27,0.0
20160223000000,440.25,442.64,416.27,421.13,0.0
20160224000000,421.4,427.48,410.69,426.36,0.0
20160225000000,426.36,429.95,419.5,424.88,0.0
20160226000000,424.88,435.31,419.97,435.31,0.0
20160227000000,435.49,437.97,431.81,434.21,0.0
20160228000000,434.21,437.77,422.1,434.47,0.0
20160229000000,434.45,444.79,430.51,439.16,0.0
20160301000000,439.16,442.79,428.5,434.82,0.0
20160302000000,434.82,436.31,421.12,422.22,0.0
20160303000000,422.09,424.43,416.4,420.56,0.0
20160304000000,420.56,423.99,407.66,408.82,0.0
20160305000000,408.82,410.14,389.74,397.36,0.0
20160306000000,397.36,409.5,392.02,403.91,0.0
20160307000000,403.75,415.3,401.6,412.7,0.0
20160308000000,412.62,415.9,406.0,411.35,0.0
20160309000000,411.35,414.5,407.76,412.94,0.0
20160310000000,413.05,417.17,410.7,416.51,0.0
20160311000000,416.51,423.6,415.5,420.49,0.0
20160312000000,420.47,421.81,406.46,410.01,0.0
20160313000000,410.01,416.0,410.0,411.82,0.0
20160314000000,411.87,417.85,411.83,415.99,0.0
20160315000000,415.91,418.81,412.78,415.5,0.0
20160316000000,415.5,418.0,413.96,417.28,0.0
20160317000000,417.28,420.6,416.67,418.75,0.0
20160318000000,418.75,418.86,403.01,407.7,0.0
20160319000000,407.7,410.73,404.0,408.41,0.0
20160320000000,408.41,412.97,407.92,411.25,0.0
20160321000000,411.25,412.14,406.0,411.88,0.0
20160322000000,411.88,418.68,409.88,417.69,0.0
20160323000000,417.7,419.72,415.83,418.12,0.0
20160324000000,418.12,418.12,414.0,415.3,0.0
20160325000000,415.3,417.03,413.03,416.0,0.0
20160326000000,416.0,418.74,414.51,416.71,0.0
20160327000000,416.71,430.95,415.79,427.37,0.0
20160328000000,427.37,427.98,422.4,424.06,0.0
20160329000000,424.06,426.41,407.5,415.81,0.0
20160330000000,416.0,416.0,408.58,413.2,0.0
20160331000000,413.2,418.25,413.04,416.02,0.0
20160401000000,416.02,417.6,414.0,417.56,0.0
20160402000000,417.9,422.8,417.53,420.3,0.0
20160403000000,420.3,421.73,417.56,420.6,0.0
20160404000000,420.6,421.2,416.25,420.46,0.0
20160405000000,420.46,424.57,419.61,423.75,0.0
20160406000000,423.75,424.48,421.69,422.57,0.0
20160407000000,422.57,422.86,417.78,422.28,0.0
20160408000000,422.28,424.48,415.5,418.5,0.0
20160409000000,418.5,418.76,412.0,418.47,0.0
20160410000000,418.47,422.82,417.49,421.32,0.0
20160411000000,421.32,423.88,418.8,423.74,0.0
20160412000000,423.74,430.0,423.7,426.59,0.0
20160413000000,426.59,427.68,423.0,424.75,0.0
20160414000000,424.75,426.44,424.02,426.01,0.0
20160415000000,426.01,432.43,426.01,431.48,0.0
20160416000000,431.48,435.67,430.47,432.04,0.0
20160417000000,432.52,433.49,426.37,428.51,0.0
20160418000000,428.51,430.91,426.52,430.04,0.0
20160419000000,430.03,439.0,428.55,437.76,0.0
20160420000000,437.81,446.49,436.6,443.95,0.0
20160421000000,443.93,454.5,442.27,452.03,0.0
20160422000000,452.26,453.15,444.55,447.8,0.0
20160423000000,447.8,454.6,445.67,453.69,0.0
20160424000000,453.69,464.98,450.2,463.01,0.0
20160425000000,463.02,471.58,455.0,461.77,0.0
20160426000000,461.77,471.99,461.77,468.14,0.0
20160427000000,468.14,469.72,443.42,445.09,0.0
20160428000000,444.85,450.83,435.01,450.46,0.0
20160429000000,450.46,457.38,445.8,455.32,0.0
20160430000000,455.32,455.98,445.07,446.6,0.0
20160501000000,446.6,452.95,445.69,451.11,0.0
20160502000000,451.12,452.5,436.01,443.73,0.0
20160503000000,443.73,452.0,440.1,450.39,0.0
20160504000000,450.39,450.98,445.08,447.38,0.0
20160505000000,447.38,450.43,446.15,448.4,0.0
20160506000000,448.4,465.0,448.0,461.18,0.0
20160507000000,461.18,463.03,458.3,460.2,0.0
20160508000000,460.2,461.62,456.04,459.87,0.0
20160509000000,459.87,465.4,457.8,461.56,0.0
20160510000000,461.56,464.0,446.17,450.7,0.0
20160511000000,450.7,454.67,450.05,452.28,0.0
20160512000000,452.28,456.1,445.94,455.0,0.0
20160513000000,455.01,457.49,452.0,455.77,0.0
20160514000000,455.76,458.5,454.1,455.8,0.0
20160515000000,455.8,460.67,454.71,457.89,0.0
20160516000000,457.89,458.95,451.01,453.0,0.0
20160517000000,453.0,454.91,451.03,453.24,0.0
20160518000000,453.24,456.89,451.53,453.51,0.0
20160519000000,453.52,454.7,433.01,435.0,0.0
20160520000000,434.55,443.14,433.01,441.57,0.0
20160521000000,441.57,442.16,436.98,440.81,0.0
20160522000000,440.81,440.99,435.1,437.48,0.0
20160523000000,437.48,444.4,436.52,443.66,0.0
20160524000000,443.51,447.83,442.39,445.03,0.0
20160525000000,445.03,450.36,443.0,449.06,0.0
20160526000000,449.09,454.7,446.01,453.95,0.0
20160527000000,453.95,482.28,453.58,472.03,0.0
20160528000000,472.0,541.01,471.0,527.01,0.0
20160529000000,527.0,567.0,512.5,531.0,0.0
20160530000000,531.0,548.37,521.11,532.89,0.0
20160531000000,532.89,546.5,518.0,530.69,0.0
20160601000000,530.69,546.12,523.8,536.79,0.0
20160602000000,536.79,543.74,532.38,538.8,0.0
20160603000000,538.8,579.0,535.78,570.87,0.0
20160604000000,570.87,593.67,561.5,572.67,0.0
20160605000000,572.87,586.01,565.23,574.0,0.0
20160606000000,574.01,588.5,574.0,585.22,0.0
20160607000000,585.22,592.08,561.3,576.88,0.0
20160608000000,576.88,585.0,571.11,583.05,0.0
20160609000000,583.05,583.65,570.0,575.52,0.0
20160610000000,575.52,582.42,572.5,580.08,0.0
20160611000000,580.08,615.0,579.29,614.52,0.0
20160612000000,614.62,685.0,606.98,671.0,0.0
20160613000000,671.99,718.99,659.94,705.88,0.0
20160614000000,705.87,705.88,656.51,684.51,0.0
20160615000000,684.51,699.13,669.21,696.88,0.0
20160616000000,696.99,778.5,696.99,769.45,0.0
20160617000000,769.45,779.98,703.12,748.66,0.0
20160618000000,748.66,789.71,721.56,757.6,0.0
20160619000000,757.6,771.91,740.0,767.3,0.0
20160620000000,767.3,767.7,724.29,743.9,0.0
20160621000000,705.79,715.78,668.88,668.88,0.0
20160622000000,669.0,688.2,588.89,606.02,0.0
20160623000000,605.58,638.22,555.58,625.8,0.0
